valence,energy,release_date,popularity
0.187,0.83,0.870968,0.44
0.63,0.634,0.951613,0.35
0.691,0.591,0.959677,0.47
0.75,0.638,0.887097,0.34
0.37,0.407,0.806452,0.43
0.658,0.809,0.959677,0.44
0.473,0.633,0.879032,0.54
0.731,0.773,0.943548,0.52
0.529,0.846,0.943548,0.49
0.094,0.474,0.903226,0.07
0.723,0.904,0.854839,0.13
0.305,0.807,0.951613,0.8
0.81,0.723,0.919355,0.05
0.145,0.445,0.701613,0.31
0.922,0.517,0.854839,0.33
0.503,0.948,0.959677,0.23
0.887,0.767,0.959677,0.29
0.039,0.99,0.91129,0.25
0.079,0.409,0.870968,0.47
0.35,0.308,0.427419,0.49
0.135,0.985,0.903226,0.08
0.954,0.948,0.725806,0.29
0.4,0.485,0.959677,0.43
0.303,0.965,0.854839,0.11
0.454,0.968,0.919355,0.41
0.847,0.799,0.846774,0.21
0.782,0.664,0.887097,0.61
0.363,0.984,0.782258,0.42
0.341,0.674,0.959677,0.36
0.328,0.362,0.862903,0.57
0.34,0.697,0.943548,0.55
0.037,0.059,0.927419,0.15
0.347,0.789,0.951613,0.45
0.246,0.813,0.951613,0.46
0.94,0.816,0.967742,0.14
0.196,0.834,0.887097,0.33
0.556,0.914,0.75,0.48
0.662,0.526,0.91129,0.67
0.9,0.948,0.709677,0.36
0.513,0.697,0.903226,0.51
0.213,0.637,0.919355,0.33
0.643,0.69,0.822581,0.3
0.486,0.998,0.879032,0.35
0.515,0.439,0.806452,0.3
0.26,0.853,0.91129,0.23
0.176,0.055,0.790323,0.58
0.118,0.794,0.967742,0.32
0.315,0.94,0.854839,0.32
0.817,0.887,0.919355,0.4
0.172,0.776,0.604839,0.29
0.232,0.365,0.830645,0.23
0.201,0.982,0.935484,0.11
0.519,0.477,0.951613,0.29
0.361,0.559,0.91129,0.15
0.226,0.824,0.903226,0.49
0.347,0.623,0.951613,0.35
0.118,0.414,0.830645,0.23
0.396,0.931,0.701613,0.28
0.077,0.359,0.774194,0.49
0.6,0.964,0.790323,0.39
0.328,0.758,0.733871,0.4
0.432,0.708,0.903226,0.16
0.615,0.805,0.814516,0.74
0.079,0.946,0.919355,0.1
0.268,0.484,0.943548,0.43
0.933,0.611,0.870968,0.49
0.665,0.711,0.951613,0.26
0.051,0.477,0.895161,0.31
0.453,0.955,0.951613,0.5
0.29,0.398,0.782258,0.4
0.351,0.813,0.959677,0.59
0.129,0.096,0.790323,0.16
0.365,0.849,0.66129,0.37
0.812,0.638,0.766129,0.57
0.454,0.686,0.733871,0.21
0.146,0.672,0.870968,0.41
0.807,0.577,0.475806,0.33
0.038,0.99,0.725806,0.23
0.382,0.915,0.798387,0.19
0.345,0.944,0.91129,0.16
0.585,0.86,0.943548,0.27
0.116,0.709,0.895161,0.15
0.348,0.273,0.951613,0.55
0.278,0.674,0.943548,0.36
0.653,0.83,0.879032,0.05
0.352,0.894,0.895161,0.39
0.251,0.738,0.967742,0.62
0.168,0.552,0.919355,0.15
0.467,0.709,0.637097,0.37
0.41,0.808,0.903226,0.36
0.342,0.494,0.580645,0.45
0.87,0.897,0.669355,0.22
0.215,0.682,0.919355,0.24
0.338,0.712,0.895161,0.35
0.149,0.856,0.879032,0.08
0.745,0.934,0.903226,0.19
0.16,0.454,0.846774,0.28
0.635,0.969,0.895161,0.39
0.811,0.829,0.846774,0.34
0.372,0.828,0.967742,0.26
0.206,0.32,0.419355,0.53
0.819,0.487,0.822581,0.25
0.363,0.865,0.75,0.26
0.29,0.566,0.943548,0.32
0.483,0.867,0.887097,0.42
0.301,0.508,0.91129,0.01
0.434,0.685,0.814516,0.03
0.458,0.439,0.564516,0.21
0.708,0.849,0.862903,0.55
0.404,0.978,0.830645,0.41
0.326,0.989,0.645161,0.27
0.642,0.739,0.693548,0.62
0.399,0.447,0.951613,0.47
0.152,0.623,0.935484,0.36
0.537,0.587,0.959677,0.41
0.086,0.725,0.935484,0.37
0.52,0.76,0.887097,0.29
0.132,0.37,0.951613,0.23
0.789,0.873,0.927419,0.27
0.672,0.583,0.879032,0.26
0.101,0.848,0.895161,0.31
0.693,0.821,0.951613,0.73
0.935,0.698,0.508065,0.42
0.786,0.877,0.935484,0.5
0.614,0.318,0.58871,0.2
0.735,0.81,0.741935,0.28
0.869,0.703,0.943548,0.63
0.619,0.803,0.943548,0.26
0.147,0.406,0.951613,0.56
0.256,0.592,0.959677,0.36
0.708,0.848,0.935484,0.41
0.342,0.071,0.58871,0.31
0.648,0.887,0.951613,0.51
0.403,0.976,0.903226,0.34
0.476,0.675,0.879032,0.3
0.26,0.357,0.862903,0.2
0.403,0.93,0.943548,0.44
0.904,0.542,0.58871,0.35
0.549,0.531,0.903226,0.3
0.742,0.724,0.927419,0.53
0.324,0.769,0.927419,0.31
0.224,0.465,0.887097,0.55
0.202,0.589,0.943548,0.32
0.663,0.914,0.927419,0.29
0.106,0.65,0.935484,0.51
0.469,0.735,0.935484,0.23
0.332,0.591,0.862903,0.5
0.327,0.921,0.959677,0.29
0.766,0.95,0.870968,0.42
0.905,0.672,0.862903,0.07
0.389,0.2,0.903226,0.29
0.737,0.809,0.895161,0.52
0.925,0.841,0.532258,0.25
0.065,0.335,0.951613,0.28
0.171,0.238,0.620968,0.19
0.174,0.793,0.854839,0.43
0.304,0.902,0.887097,0.51
0.724,0.912,0.935484,0.25
0.218,0.831,0.943548,0.24
0.595,0.884,0.935484,0.39
0.221,0.578,0.814516,0.39
0.528,0.181,0.532258,0.27
0.177,0.683,0.798387,0.37
0.141,0.588,0.846774,0.33
0.458,0.542,0.540323,0.2
0.453,0.893,0.935484,0.49
0.175,0.36,0.919355,0.35
0.858,0.896,0.870968,0.23
0.186,0.378,0.895161,0.36
0.359,0.727,0.943548,0.11
0.34,0.965,0.943548,0.34
0.131,0.999,0.927419,0.36
0.191,0.015,0.951613,0.24
0.533,0.557,0.919355,0.2
0.185,0.968,0.919355,0.33
0.419,0.917,0.806452,0.42
0.796,0.77,0.959677,0.45
0.926,0.535,0.895161,0.45
0.55,0.877,0.798387,0.17
0.404,0.893,0.895161,0.48
0.274,0.685,0.919355,0.33
0.288,0.808,0.822581,0.53
0.601,0.889,0.556452,0.26
0.508,0.589,0.943548,0.19
0.357,0.828,0.935484,0.62
0.105,0.758,0.854839,0.26
0.156,0.337,0.895161,0.38
0.441,0.258,0.758065,0.14
0.712,0.925,0.919355,0.23
0.597,0.322,0.604839,0.32
0.189,0.488,0.83871,0.2
0.439,0.536,0.959677,0.73
0.294,0.435,0.951613,0.39
0.815,0.375,0.604839,0.23
0.399,0.413,0.830645,0.27
0.04,0.078,0.959677,0.43
0.174,0.386,0.846774,0.21
0.355,0.932,0.903226,0.36
0.843,0.495,0.741935,0.35
0.079,0.405,0.895161,0.01
0.037,0.067,0.879032,0.1
0.546,0.907,0.943548,0.4
0.18,0.702,0.733871,0.41
0.173,0.766,0.943548,0.48
0.039,0.995,0.741935,0.38
0.157,0.607,0.91129,0.39
0.296,0.184,0.725806,0.47
0.671,0.767,0.903226,0.24
0.302,0.448,0.951613,0.32
0.306,0.671,0.935484,0.21
0.629,0.727,0.822581,0.2
0.146,0.991,0.870968,0.3
0.937,0.55,0.870968,0.27
0.833,0.746,0.685484,0.2
0.351,0.866,0.870968,0.37
0.667,0.893,0.717742,0.46
0.433,0.495,0.959677,0.47
0.161,0.78,0.919355,0.18
0.493,0.559,0.58871,0.18
0.12,0.944,0.903226,0.33
0.081,0.729,0.91129,0.19
0.144,0.973,0.91129,0.26
0.035,0.835,0.887097,0.09
0.906,0.838,0.862903,0.13
0.372,0.714,0.967742,0.6
0.487,0.727,0.967742,0.36
0.227,0.884,0.903226,0.36
0.156,0.053,0.943548,0.03
0.728,0.683,0.548387,0.32
0.13,0.974,0.846774,0.13
0.347,0.063,0.604839,0.42
0.6,0.716,0.903226,0.35
0.474,0.983,0.733871,0.32
0.794,0.939,0.790323,0.45
0.344,0.673,0.854839,0.28
0.571,0.891,0.919355,0.63
0.796,0.706,0.806452,0.52
0.731,0.978,0.895161,0.47
0.638,0.683,0.895161,0.22
0.4,0.61,0.943548,0.32
0.782,0.79,0.822581,0.39
0.446,0.765,0.854839,0.33
0.746,0.387,0.919355,0.23
0.035,0.192,0.774194,0.1
0.432,0.624,0.959677,0.42
0.58,0.92,0.693548,0.41
0.498,0.735,0.709677,0.23
0.497,0.464,0.83871,0.17
0.375,0.756,0.951613,0.49
0.222,0.576,0.91129,0.3
0.551,0.924,0.919355,0.24
0.175,0.832,0.887097,0.23
0.739,0.525,0.919355,0.14
0.961,0.82,0.91129,0.22
0.272,0.717,0.943548,0.52
0.484,0.908,0.903226,0.28
0.258,0.975,0.91129,0.37
0.038,0.954,0.959677,0.19
0.883,0.675,0.830645,0.55
0.343,0.904,0.870968,0.34
0.403,0.841,0.927419,0.41
0.356,0.727,0.943548,0.51
0.231,0.988,0.854839,0.33
0.692,0.417,0.927419,0.37
0.247,0.944,0.967742,0.32
0.119,0.989,0.959677,0.2
0.076,0.33,0.758065,0.36
0.201,0.157,0.701613,0.36
0.42,0.899,0.854839,0.05
0.481,0.762,0.75,0.41
0.038,0.373,0.790323,0.25
0.135,0.932,0.919355,0.12
0.854,0.816,0.709677,0.41
0.33,0.798,0.91129,0.38
0.167,0.652,0.935484,0.18
0.099,0.502,0.774194,0.54
0.352,0.95,0.895161,0.46
0.797,0.857,0.887097,0.61
0.243,0.309,0.758065,0.42
0.561,0.678,0.830645,0.36
0.512,0.611,0.959677,0.51
0.541,0.598,0.879032,0.24
0.688,0.863,0.951613,0.06
0.827,0.916,0.75,0.16
0.126,0.951,0.887097,0.13
0.458,0.566,0.959677,0.43
0.902,0.909,0.951613,0.41
0.766,0.957,0.822581,0.48
0.176,0.415,0.951613,0.26
0.168,0.977,0.935484,0.35
0.088,0.87,0.935484,0.22
0.861,0.843,0.709677,0.58
0.165,0.356,0.798387,0.35
0.484,0.903,0.943548,0.44
0.212,0.14,0.951613,0.43
0.774,0.902,0.935484,0.45
0.437,0.522,0.862903,0.41
0.203,0.614,0.879032,0.18
0.324,0.408,0.959677,0.15
0.478,0.898,0.782258,0.49
0.06,0.6,0.951613,0.3
0.514,0.924,0.943548,0.43
0.508,0.502,0.91129,0.07
0.901,0.846,0.887097,0.24
0.578,0.438,0.774194,0.25
0.5,0.954,0.927419,0.35
0.364,0.489,0.91129,0.5
0.146,0.829,0.935484,0.42
0.521,0.696,0.814516,0.43
0.67,0.697,0.790323,0.73
0.55,0.594,0.951613,0.44
0.467,0.526,0.620968,0.54
0.736,0.614,0.790323,0.51
0.036,0.617,0.903226,0.15
0.66,0.611,0.959677,0.31
0.546,0.228,0.951613,0.3
0.597,0.99,0.862903,0.38
0.338,0.926,0.774194,0.2
0.263,0.521,0.806452,0.28
0.45,0.82,0.959677,0.19
0.189,0.968,0.935484,0.12
0.251,0.335,0.620968,0.25
0.688,0.799,0.564516,0.47
0.636,0.444,0.758065,0.35
0.192,0.966,0.91129,0.18
0.557,0.735,0.879032,0.29
0.312,0.599,0.862903,0.54
0.301,0.378,0.935484,0.23
0.155,0.968,0.927419,0.23
0.285,0.745,0.967742,0.57
0.859,0.579,0.830645,0.24
0.141,0.299,0.604839,0.09
0.581,0.774,0.959677,0.38
0.153,0.269,0.862903,0.38
0.907,0.885,0.774194,0.38
0.154,0.684,0.967742,0.61
0.3,0.798,0.846774,0.32
0.411,0.562,0.967742,0.42
0.067,0.248,0.870968,0.35
0.173,0.274,0.91129,0.43
0.573,0.954,0.91129,0.21
0.374,0.96,0.895161,0.45
0.426,0.416,0.943548,0.44
0.533,0.878,0.830645,0.25
0.164,0.727,0.943548,0.4
0.236,0.646,0.927419,0.39
0.371,0.985,0.798387,0.51
0.667,0.903,0.919355,0.31
0.039,0.167,0.959677,0.18
0.538,0.875,0.919355,0.56
0.266,0.619,0.959677,0.44
0.829,0.575,0.927419,0.27
0.636,0.565,0.91129,0.35
0.913,0.574,0.629032,0.46
0.159,0.512,0.967742,0.54
0.167,0.344,0.959677,0.08
0.314,0.531,0.564516,0.25
0.374,0.873,0.903226,0.25
0.579,0.731,0.822581,0.57
0.478,0.948,0.895161,0.37
0.299,0.57,0.959677,0.47
0.17,0.237,0.782258,0.23
0.262,0.702,0.830645,0.37
0.758,0.851,0.927419,0.16
0.261,0.858,0.685484,0.62
0.96,0.567,0.790323,0.4
0.549,0.626,0.919355,0.33
0.424,0.74,0.862903,0.35
0.04,0.535,0.766129,0.19
0.626,0.523,0.943548,0.33
0.566,0.877,0.951613,0.42
0.109,0.572,0.943548,0.56
0.717,0.662,0.564516,0.64
0.111,0.375,0.91129,0.42
0.933,0.748,0.814516,0.24
0.811,0.778,0.903226,0.28
0.04,0.313,0.959677,0.21
0.554,0.725,0.846774,0.49
0.872,0.938,0.927419,0.12
0.042,0.49,0.927419,0.16
0.826,0.516,0.83871,0.44
0.523,0.493,0.895161,0.48
0.258,0.373,0.959677,0.19
0.309,0.704,0.548387,0.46
0.16,0.579,0.903226,0.2
0.904,0.8,0.854839,0.3
0.21,0.34,0.774194,0.46
0.138,0.857,0.959677,0.28
0.801,0.628,0.580645,0.39
0.73,0.749,0.709677,0.06
0.336,0.57,0.935484,0.26
0.071,0.226,0.862903,0.45
0.151,0.376,0.822581,0
0.498,0.665,0.830645,0.35
0.071,0.967,0.733871,0.24
0.655,0.715,0.774194,0.2
0.294,0.482,0.943548,0.53
0.499,0.772,0.927419,0.49
0.39,0.972,0.951613,0.2
0.485,0.632,0.951613,0.4
0.627,0.856,0.927419,0.36
0.722,0.628,0.951613,0.66
0.54,0.438,0.709677,0.3
0.477,0.934,0.830645,0.37
0.677,0.985,0.725806,0.3
0.151,0.44,0.790323,0.49
0.261,0.918,0.951613,0.46
0.781,0.879,0.854839,0.26
0.673,0.932,0.766129,0.38
0.943,0.93,0.951613,0.41
0.707,0.955,0.798387,0.39
0.34,0.896,0.951613,0.45
0.264,0.632,0.935484,0.54
0.762,0.907,0.830645,0.35
0.554,0.702,0.959677,0.35
0.146,0.807,0.790323,0.1
0.557,0.843,0.870968,0.34
0.28,0.988,0.927419,0.15
0.485,0.716,0.701613,0.46
0.179,0.847,0.943548,0.32
0.434,0.946,0.967742,0.22
0.763,0.273,0.741935,0.45
0.572,0.791,0.959677,0.22
0.074,0.678,0.903226,0.14
0.901,0.629,0.943548,0.18
0.68,0.826,0.919355,0.21
0.445,0.513,0.943548,0.47
0.209,0.4,0.774194,0.49
0.623,0.778,0.83871,0.66
0.158,0.249,0.951613,0.43
0.186,0.34,0.790323,0.31
0.084,0.152,0.927419,0.22
0.957,0.908,0.943548,0.26
0.519,0.485,0.91129,0.41
0.489,0.966,0.790323,0.31
0.375,0.642,0.830645,0.13
0.183,0.862,0.887097,0.21
0.555,0.784,0.870968,0.28
0.456,0.504,0.959677,0.53
0.207,0.99,0.903226,0.32
0.147,0.992,0.919355,0.22
0.586,0.78,0.951613,0.38
0.599,0.71,0.919355,0.31
0.692,0.916,0.887097,0.27
0.532,0.705,0.774194,0.64
0.643,0.603,0.959677,0.05
0.813,0.909,0.951613,0.33
0.065,0.996,0.943548,0.1
0.721,0.776,0.967742,0
0.525,0.851,0.951613,0.39
0.891,0.647,0.677419,0.36
0.77,0.867,0.943548,0.54
0.738,0.92,0.951613,0.51
0.771,0.805,0.903226,0.45
0.347,0.156,0.475806,0.32
0.106,0.198,0.919355,0.33
0.262,0.841,0.903226,0.3
0.612,0.518,0.58871,0.35
0.143,0.601,0.951613,0.22
0.601,0.822,0.709677,0.46
0.231,0.825,0.83871,0.39
0.173,0.225,0.951613,0.32
0.128,0.639,0.967742,0.49
0.372,0.405,0.959677,0.5
0.114,0.811,0.919355,0.72
0.313,0.92,0.879032,0.33
0.561,0.877,0.758065,0.15
0.901,0.846,0.887097,0.24
0.595,0.942,0.814516,0.34
0.187,0.458,0.919355,0.32
0.564,0.952,0.927419,0.31
0.736,0.918,0.943548,0.54
0.433,0.935,0.862903,0.41
0.348,0.952,0.83871,0.3
0.25,0.863,0.967742,0.08
0.269,0.876,0.951613,0.32
0.509,0.98,0.701613,0.45
0.187,0.186,0.919355,0.13
0.864,0.72,0.782258,0.43
0.398,0.704,0.887097,0.42
0.385,0.919,0.903226,0.41
0.34,0.503,0.959677,0.59
0.286,0.192,0.943548,0.25
0.922,0.51,0.927419,0.47
0.212,0.261,0.943548,0.1
0.949,0.96,0.943548,0.36
0.589,0.711,0.830645,0.23
0.179,0.333,0.782258,0.27
0.459,0.855,0.959677,0.52
0.675,0.51,0.782258,0.4
0.617,0.979,0.887097,0.41
0.946,0.718,0.91129,0.2
0.158,0.902,0.943548,0.42
0.743,0.831,0.887097,0.5
0.343,0.742,0.91129,0.47
0.592,0.699,0.709677,0.55
0.357,0.8,0.83871,0.53
0.327,0.974,0.951613,0.19
0.607,0.867,0.854839,0.5
0.099,0.803,0.935484,0.32
0.228,0.192,0.91129,0.28
0.39,0.572,0.943548,0.28
0.425,0.946,0.846774,0.47
0.342,0.385,0.943548,0.29
0.771,0.609,0.717742,0.39
0.565,0.922,0.774194,0.53
0.387,0.757,0.919355,0.46
0.338,0.574,0.806452,0.25
0.343,0.539,0.919355,0.55
0.333,0.509,0.959677,0.25
0.384,0.914,0.822581,0.1
0.268,0.609,0.693548,0.24
0.369,0.166,0.943548,0.51
0.937,0.634,0.935484,0.18
0.83,0.618,0.725806,0.28
0.138,0.304,0.879032,0.3
0.367,0.246,0.693548,0.31
0.035,0.335,0.846774,0
0.095,0.84,0.854839,0.31
0.817,0.899,0.822581,0.51
0.039,0.252,0.782258,0.18
0.766,0.911,0.822581,0.28
0.399,0.774,0.951613,0.45
0.497,0.602,0.967742,0.28
0.037,0.17,0.935484,0.17
0.216,0.459,0.959677,0.2
0.619,0.873,0.927419,0.23
0.486,0.745,0.959677,0.28
0.834,0.709,0.870968,0.23
0.766,0.938,0.919355,0.44
0.327,0.347,0.887097,0.51
0.429,0.408,0.959677,0.23
0.219,0.787,0.935484,0.32
0.878,0.802,0.669355,0.12
0.646,0.68,0.935484,0.66
0.554,0.424,0.879032,0.43
0.244,0.393,0.83871,0.51
0.207,0.735,0.782258,0.34
0.845,0.934,0.927419,0.31
0.166,0.435,0.959677,0.39
0.528,0.897,0.951613,0.59
0.302,0.875,0.943548,0.31
0.279,0.489,0.927419,0.27
0.032,0.075,0.903226,0.34
0.549,0.919,0.967742,0.34
0.263,0.75,0.798387,0.03
0.387,0.398,0.935484,0.36
0.611,0.662,0.959677,0.28
0.95,0.765,0.91129,0.54
0.627,0.699,0.887097,0.16
0.037,0.475,0.887097,0.27
0.479,0.801,0.677419,0.3
0.634,0.466,0.895161,0.09
0.406,0.914,0.919355,0.13
0.487,0.835,0.870968,0.23
0.642,0.74,0.564516,0.24
0.754,0.917,0.854839,0.47
0.633,0.686,0.532258,0.17
0.031,0.093,0.967742,0.05
0.078,0.209,0.806452,0.23
0.134,0.02,0.959677,0.35
0.788,0.45,0.604839,0.34
0.542,0.749,0.895161,0.14
0.938,0.885,0.870968,0.63
0.3,0.692,0.959677,0.48
0.299,0.454,0.895161,0.37
0.308,0.964,0.854839,0.37
0.224,0.778,0.943548,0.22
0.277,0.951,0.83871,0.27
0.31,0.632,0.91129,0.59
0.598,0.715,0.959677,0.57
0.3,0.243,0.709677,0.39
0.34,0.462,0.830645,0.34
0.965,0.765,0.959677,0.48
0.557,0.488,0.951613,0.45
0.85,0.698,0.879032,0.13
0.312,0.21,0.951613,0.24
0.592,0.643,0.790323,0.44
0.587,0.433,0.951613,0.3
0.578,0.87,0.846774,0.26
0.175,0.684,0.854839,0.45
0.183,0.163,0.935484,0.26
0.435,0.385,0.967742,0.2
0.345,0.766,0.935484,0.45
0.218,0.74,0.870968,0.49
0.3,0.49,0.943548,0.08
0.756,0.825,0.943548,0.39
0.114,0.611,0.959677,0.43
0.879,0.904,0.951613,0.52
0.713,0.43,0.895161,0.51
0.536,0.943,0.725806,0.35
0.41,0.959,0.91129,0.49
0.517,0.855,0.967742,0.33
0.598,0.267,0.959677,0.6
0.425,0.513,0.887097,0.34
0.154,0.971,0.951613,0.32
0.229,0.918,0.830645,0.25
0.691,0.662,0.758065,0.07
0.235,0.197,0.862903,0.41
0.119,0.541,0.935484,0.42
0.367,0.624,0.91129,0.25
0.273,0.905,0.959677,0.45
0.596,0.853,0.862903,0.18
0.755,0.836,0.959677,0.63
0.147,0.962,0.854839,0.33
0.13,0.161,0.846774,0.35
0.794,0.392,0.637097,0.14
0.277,0.647,0.927419,0.38
0.392,0.696,0.959677,0.6
0.227,0.717,0.959677,0.59
0.54,0.724,0.846774,0.22
0.541,0.278,0.927419,0.32
0.753,0.735,0.717742,0.24
0.4,0.606,0.83871,0.39
0.216,0.502,0.927419,0.14
0.754,0.572,0.879032,0.46
0.872,0.773,0.620968,0.46
0.126,0.382,0.951613,0.59
0.079,0.95,0.887097,0.32
0.324,0.894,0.790323,0.51
0.098,0.954,0.782258,0.32
0.621,0.857,0.887097,0.37
0.893,0.592,0.677419,0.34
0.44,0.929,0.879032,0.24
0.09,0.033,0.943548,0.25
0.598,0.368,0.879032,0.27
0.657,0.668,0.959677,0.27
0.52,0.756,0.967742,0.43
0.416,0.501,0.870968,0.34
0.535,0.182,0.959677,0.27
0.22,0.59,0.887097,0.24
0.845,0.319,0.532258,0.58
0.117,0.984,0.951613,0.17
0.104,0.47,0.903226,0.28
0.186,0.513,0.830645,0.37
0.558,0.741,0.790323,0.54
0.321,0.4,0.919355,0.19
0.059,0.519,0.959677,0.2
0.471,0.8,0.822581,0.48
0.282,0.173,0.959677,0.27
0.078,0.204,0.919355,0.45
0.75,0.823,0.919355,0.32
0.642,0.776,0.895161,0.62
0.287,0.621,0.782258,0.27
0.667,0.911,0.862903,0.44
0.886,0.912,0.725806,0.42
0.48,0.98,0.846774,0.32
0.136,0.363,0.935484,0.23
0.351,0.604,0.758065,0.12
0.342,0.511,0.895161,0.33
0.589,0.899,0.951613,0.52
0.276,0.543,0.927419,0.25
0.715,0.946,0.935484,0.29
0.179,0.59,0.967742,0.44
0.773,0.643,0.935484,0.4
0.304,0.725,0.943548,0.69
0.596,0.707,0.854839,0.11
0.442,0.888,0.790323,0.38
0.038,1,0.862903,0.22
0.58,0.793,0.951613,0.49
0.429,0.488,0.951613,0.4
0.213,0.95,0.959677,0.33
0.373,0.529,0.741935,0.27
0.511,0.897,0.959677,0.35
0.062,0.404,0.927419,0.22
0.423,0.877,0.91129,0.46
0.301,0.875,0.943548,0.41
0.789,0.183,0.967742,0.64
0.357,0.888,0.91129,0.22
0.685,0.824,0.895161,0.58
0.701,0.962,0.951613,0.28
0.398,0.857,0.774194,0.3
0.882,0.54,0.637097,0.44
0.922,0.642,0.959677,0.43
0.513,0.906,0.798387,0.2
0.573,0.845,0.83871,0.29
0.256,0.966,0.951613,0.23
0.043,0.152,0.943548,0.37
0.265,0.92,0.927419,0.51
0.678,0.98,0.830645,0.31
0.205,0.973,0.943548,0.41
0.212,0.36,0.879032,0.42
0.782,0.904,0.927419,0.29
0.697,0.918,0.846774,0.18
0.036,0.485,0.935484,0.44
0.733,0.922,0.862903,0.3
0.213,0.024,0.903226,0.44
0.614,0.82,0.798387,0.23
0.388,0.573,0.814516,0.34
0.175,0.698,0.959677,0.31
0.615,0.833,0.919355,0.42
0.329,0.452,0.91129,0.35
0.23,0.286,0.903226,0.28
0.211,0.584,0.959677,0.41
0.433,0.736,0.943548,0.52
0.487,0.851,0.637097,0.35
0.259,0.644,0.887097,0.02
0.142,0.222,0.919355,0.3
0.483,0.676,0.580645,0.14
0.426,0.676,0.943548,0.4
0.626,0.48,0.564516,0.47
0.25,0.937,0.685484,0.2
0.494,0.554,0.903226,0.3
0.704,0.812,0.943548,0.48
0.331,0.994,0.967742,0.34
0.288,0.499,0.91129,0.4
0.466,0.618,0.903226,0.5
0.48,0.933,0.830645,0.35
0.676,0.912,0.927419,0.16
0.117,0.507,0.629032,0.34
0.127,0.472,0.943548,0.34
0.215,0.716,0.935484,0.37
0.558,0.574,0.75,0.37
0.366,0.628,0.959677,0.42
0.19,0.86,0.822581,0.05
0.384,0.671,0.903226,0.13
0.321,0.863,0.685484,0.43
0.467,0.971,0.951613,0.34
0.483,0.463,0.951613,0.2
0.165,0.216,0.669355,0.55
0.378,0.891,0.927419,0.12
0.686,0.419,0.943548,0.46
0.309,0.27,0.830645,0.52
0.414,0.854,0.725806,0.43
0.706,0.917,0.903226,0.21
0.783,0.907,0.822581,0.42
0.766,0.831,0.822581,0.52
0.545,0.37,0.733871,0.35
0.458,0.409,0.596774,0.5
0.312,0.94,0.717742,0.29
0.963,0.564,0.620968,0.54
0.604,0.993,0.951613,0.32
0.184,0.668,0.959677,0.27
0.712,0.353,0.943548,0.36
0.646,0.453,0.66129,0.24
0.711,0.859,0.879032,0.4
0.606,0.833,0.870968,0.42
0.251,0.3,0.806452,0.34
0.354,0.614,0.959677,0.44
0.773,0.7,0.774194,0.25
0.122,0.887,0.903226,0.37
0.556,0.581,0.766129,0.08
0.336,0.308,0.927419,0.42
0.071,0.599,0.685484,0.31
0.826,0.7,0.959677,0.33
0.388,0.911,0.951613,0.51
0.698,0.971,0.620968,0.24
0.758,0.836,0.919355,0.67
0.38,0.838,0.862903,0.38
0.641,0.587,0.887097,0.54
0.274,0.647,0.927419,0.31
0.539,0.783,0.870968,0.32
0.284,0.202,0.782258,0.45
0.398,0.499,0.951613,0.28
0.038,0.03,0.935484,0.13
0.123,0.423,0.919355,0.38
0.332,0.787,0.822581,0.27
0.329,0.922,0.903226,0.04
0.585,0.419,0.870968,0.26
0.272,0.146,0.709677,0.39
0.115,0.395,0.854839,0.51
0.925,0.875,0.709677,0.42
0.372,0.9,0.951613,0.45
0.651,0.576,0.798387,0.38
0.71,0.788,0.741935,0.37
0.153,0.975,0.951613,0.41
0.367,0.497,0.895161,0.27
0.501,0.749,0.91129,0.63
0.289,0.676,0.870968,0.44
0.397,0.982,0.919355,0.38
0.466,0.853,0.919355,0.33
0.127,0.967,0.943548,0.46
0.142,0.226,0.862903,0.6
0.206,0.359,0.524194,0.45
0.327,0.503,0.870968,0.19
0.766,0.886,0.943548,0.53
0.248,0.305,0.693548,0.61
0.67,0.856,0.870968,0.48
0.803,0.795,0.870968,0.6
0.391,0.31,0.927419,0.25
0.204,0.986,0.919355,0.42
0.932,0.455,0.870968,0.4
0.063,0.658,0.927419,0.41
0.167,0.84,0.959677,0.52
0.886,0.961,0.927419,0.39
0.058,0.943,0.766129,0.32
0.159,0.166,0.951613,0.23
0.858,0.595,0.766129,0.34
0.502,0.857,0.677419,0.41
0.324,0.2,0.919355,0.32
0.469,0.921,0.959677,0.45
0.317,0.943,0.959677,0.16
0.594,0.958,0.887097,0.04
0.092,0.002,0.91129,0.3
0.539,0.931,0.951613,0.3
0.908,0.695,0.919355,0.04
0.504,0.557,0.951613,0.52
0.033,0.222,0.919355,0.23
0.814,0.726,0.895161,0.32
0.468,0.816,0.870968,0.18
0.36,0.831,0.903226,0.25
0.278,0.4,0.943548,0.19
0.315,0.912,0.959677,0.31
0.937,0.849,0.516129,0.72
0.552,0.52,0.596774,0.3
0.27,0.786,0.959677,0.33
0.536,0.555,0.83871,0.02
0.56,0.917,0.959677,0.31
0.324,0.665,0.935484,0.36
0.121,0.957,0.879032,0.08
0.075,0.519,0.822581,0.25
0.369,0.837,0.967742,0.45
0.392,0.536,0.870968,0.31
0.734,0.508,0.943548,0.41
0.288,0.624,0.91129,0.38
0.9,0.673,0.951613,0.39
0.396,0.292,0.959677,0.47
0.64,0.595,0.862903,0.51
0.395,0.4,0.790323,0.21
0.039,0.62,0.862903,0.3
0.277,0.112,0.83871,0.39
0.667,0.637,0.854839,0.59
0.656,0.546,0.83871,0.62
